,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_stdscaler,jockers_rinker_medianiqr,jockers_rinker_lnorm_stdscaler,jockers_rinker_lnorm_medianiqr,jockers_stdscaler,jockers_medianiqr,jockers_lnorm_stdscaler,jockers_lnorm_medianiqr,huliu_stdscaler,huliu_medianiqr,huliu_lnorm_stdscaler,huliu_lnorm_medianiqr,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,lmcd_stdscaler,lmcd_medianiqr,lmcd_lnorm_stdscaler,lmcd_lnorm_medianiqr,jockers_rinker_stdscaler_roll10,jockers_stdscaler_roll10,huliu_stdscaler_roll10,senticnet_stdscaler_roll10,sentiword_stdscaler_roll10,nrc_stdscaler_roll10,lmcd_stdscaler_roll10,lmcd_stdscaler_roll10_mean,mean_stdscaler_roll10,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100
667,668,what moment,0.0,0.0,0.0,0.0,0.0,0.0353553390593274,0.0,what moment,11,2,-0.04933289091285801,0.0,-0.014438809436928645,0.0,-0.10781906166902996,0.0,-0.04181178868421438,0.0,0.022795278530988082,0.0,0.016712320973781218,0.0,-0.11906397254049647,-0.009845604390170144,0.213708872480731,0.6336069253825597,-0.09565852550586278,0.0,-0.05837515614557813,0.0,-0.16559435224170865,0.0,-0.052684184477489154,0.0,0.12405768268172182,0.0,0.0529498308011938,0.0,0.4699485514034768,0.310892414545882,0.6217755258800015,0.4788334721138546,0.6074199586417193,0.15823247936131982,0.28924288982309715,,0.024612212398584014,0.01989597529759705,0.03063328073940891,0.004213959081087471,0.09002581885743347,0.023849142451429772,0.05281697903821258,-0.019234968306322504
668,669,and why had he been so profoundly happy when the clock was striking,0.56856770113086,0.56856770113086,0.832050294337844,0.27735009811261496,0.5547001962252289,0.228813830942907,0.17334381132038398,and why had he been so profoundly happy when the clock was striking,67,13,1.9969969970810513,2.343337526769665,0.802095831139736,4.844153970436654,2.0757081013065997,2.693314816355661,0.8084509001285386,5.719771209327928,2.5077479718571447,6.886303936324773,1.0611748665921865,35.88968076275726,0.43492900493744957,0.4745605543947064,0.21248872343605107,0.6304442845015147,0.9180413744392162,1.0652694938075666,0.4464042757034374,1.365136893743382,1.5921207333628395,2.4806946917841683,0.779106871824654,7.0112725413484736,1.5994685670110187,0.27735009811261496,0.5063413834119218,0.021334622931739614,0.4600237136184087,0.2995729376416584,0.5873211258819334,0.48512302333123974,0.5863896684331662,0.1941917054122734,0.2463200379840088,,0.023717533126563883,0.019705302636404964,0.030442608078216825,0.0034512684363191275,0.09025608308772273,0.023578044811522474,0.05357966968298092,-0.019997658951090846
669,670,then  as the sound of st  margaret own languished  he thought  she has been ill  and the sound expressed languor and suffering,-0.34112114616897704,-0.34112114616897704,-0.426401432711221,-0.426401432711221,-0.426401432711221,-0.00042640143271122403,-0.102158676587063,then  as the sound of st  margaret own languished  he thought  she has been ill  and the sound expressed languor and suffering,126,22,-1.2770607330747121,-1.4059222523589412,-0.3039209282801848,-1.7173747269002884,-1.417860569556073,-1.615896638732341,-0.3432513510732029,-2.0278031166020587,-1.250670275011197,-3.529029296084285,-0.29957560906443215,-10.868243084258996,-0.22152953381684892,-0.0994405107580766,-0.06816395771225524,-0.09701081341838251,-0.6930737977674444,-0.6278073665682363,-0.2341631617944455,-0.4754050518853503,-1.5167606865971845,-1.9069251784911851,-0.4305131538250731,-3.1847684079335106,-2.1442570545292075,-0.426401432711221,-0.3589431842436485,-0.0193818833050555,0.4600237136184087,0.2995729376416584,0.5873211258819334,0.46177174584188296,0.6097714836574556,0.1941917054122734,0.2463200379840088,,0.023619604185142553,0.019705302636404964,0.030442608078216825,0.0034512684363191275,0.08940117885822935,0.023879455532021015,0.05357966968298092,-0.019997658951090846
670,671,it was her heart  he remembered  and the sudden loudness of the final stroke tolled for death that surprised in the midst of life  clarissa falling where she stood  in her drawing room,-0.30463589792247103,-0.30463589792247103,-0.34815531191139604,0.0,-0.696310623822791,0.0208893187146838,-0.0580258853185659,it was her heart  he remembered  and the sudden loudness of the final stroke tolled for death that surprised in the midst of life  clarissa falling where she stood  in her drawing room,184,33,-1.1457468124823096,-1.2555492163607764,-0.18678548880428528,-1.0224598071667077,-1.277742637363124,-1.4430654007192054,-0.2212774766351218,-1.207277102135537,-1.0169849918654408,-2.881440354246601,-0.15545302133615824,-5.915922212659253,-0.16048926023377796,-0.04606747958327175,-0.057772879229389895,-0.07007701401793535,-0.43498897920714225,-0.3565930909803171,-0.12493993554518594,-0.18001929248471082,-2.3720397367734964,-3.11399577664609,-0.4640122666744873,-3.4671366881657955,0.12405768268172182,0.0,0.0529498308011938,0.0,0.48384332430257215,0.3267396822117952,0.5873211258819334,0.4553742918585224,0.7231718710907933,0.230150931463227,0.2463200379840088,,0.02557662223025366,0.02016291702326597,0.030900222465077835,0.0034512684363191275,0.08916696424316783,0.02534127926782701,0.05434236032774926,-0.019997658951090846
671,672,no  he cried,0.577350269189626,0.577350269189626,0.0,0.0,0.0,0.0,0.0,no  he cried,12,3,2.0286063049545864,2.3795346608534005,3.578533740607242,21.31558341685839,2.109436672027123,2.7349179897882685,3.699573266423118,25.168535327704397,0.022795278530988082,0.0,0.016712320973781218,0.0,-0.22030847912439994,-0.09837283221830843,-0.06785524943231756,-0.09621063787367758,-0.09565852550586278,0.0,-0.05837515614557813,0.0,-0.16559435224170865,0.0,-0.052684184477489154,0.0,0.12405768268172182,0.0,0.0529498308011938,0.0,0.5647331829910184,0.41899619128918675,0.6648347670167148,0.4379419845315459,0.6930152103548038,0.3110500486660923,0.2869209911553488,,0.028699435656368556,0.021716945910547375,0.032454251352359235,0.0051671284988581215,0.08852875704998736,0.024952535248037547,0.056058220390288245,-0.019276225825711722
672,673,she is not dead,0.5,0.5,0.5,0.0,0.0,0.25,0.125,she is not dead,15,4,1.7502152402277567,2.0607374654846327,2.319265318141876,13.84487755161425,1.812380730398542,2.3685084564237098,2.3882890886125785,16.347443227378577,1.5160660040126206,4.138153656808077,2.056554922051884,70.09279563550051,0.4955982925092416,0.5276091989509215,0.9276242502854439,2.484084102163958,0.6353308679310772,0.7681767564221506,1.1246301246697066,3.199346194472612,-0.16559435224170865,0.0,-0.052684184477489154,0.0,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6387271060168659,0.503387747189889,0.7618491996821046,0.43715873667881716,0.7073898234848172,0.3110500486660923,0.2869209911553488,,0.031269549308566916,0.023138492390290057,0.033875797832101914,0.007314662636894203,0.08850008187783266,0.025137835767216413,0.056058220390288245,-0.019276225825711722
673,674,i am not old  he cried  and marched up whitehall  as if there rolled down to him  vigorous  unending  his future,0.196396101212393,0.196396101212393,0.0,0.0,0.218217890235992,0.186358078261537,0.0545544725589981,i am not old  he cried  and marched up whitehall  as if there rolled down to him  vigorous  unending  his future,112,21,0.6575155828872717,0.8094416076869803,0.1601632446734509,1.0358399896761983,0.6464204437528078,0.9303316530603993,0.1400024352601308,1.2230758531992731,0.022795278530988082,0.0,0.016712320973781218,0.0,0.3133515615798659,0.36825440120149655,0.07349000505618399,0.27015794810862026,0.22337140093553087,0.33525982222953904,0.039968812051583445,0.2659636482637579,0.5258870646151531,0.9759000729485315,0.14988358083344192,1.707469441906277,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6818307220954206,0.5587711405546086,0.78079041707668,0.3840381563126514,0.7396407439734142,0.3604712777406067,0.2869209911553488,,0.03241226722128395,0.023966584633476642,0.034808711878223514,0.007733949848634243,0.08655530567238193,0.025553576507957153,0.05710643841963834,-0.019276225825711722
674,675,he was not old  or set  or dried in the least,0.0,0.0,0.0,0.0,0.0,0.131760457580483,0.21859572481887898,he was not old  or set  or dried in the least,45,11,-0.04933289091285801,0.0,-0.014438809436928645,0.0,-0.10781906166902996,0.0,-0.04181178868421438,0.0,0.022795278530988082,0.0,0.016712320973781218,0.0,0.15700433613725984,0.23154588323776318,0.12292996423284978,0.39830691214795483,1.182670724840222,1.3433612388729237,0.6939154527980688,2.0345117100429464,-0.16559435224170865,0.0,-0.052684184477489154,0.0,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6430095062796235,0.5144947639188185,0.7358673756092362,0.37554680923807715,0.6934780745040043,0.31358618314848624,0.2869209911553488,,0.030120881435276126,0.023220764430606743,0.03406289167535361,0.0067395229114743755,0.0862444323794129,0.024958501945463098,0.05611201148247848,-0.019276225825711722
675,676,as for caring what they said of him  the dalloways  the whitbreads  and their set  he cared not a straw  not a straw  though it was true he would have  some time or other  to see whether richard could not help him to some job,-0.28174456516497304,0.0,-0.28174456516497304,0.0,-0.14907119849998599,0.648042314119139,0.0798152041968675,as for caring what they said of him  the dalloways  the whitbreads  and their set  he cared not a straw  not a straw  though it was true he would have  some time or other  to see whether richard could not help him to some job,225,45,-1.0633587023161628,-1.161203162264273,-0.13132920137442075,-0.6934611565407739,-0.10781906166902996,0.0,-0.04181178868421438,0.0,-0.8186465439178248,-2.33180460524647,-0.08545915754101657,-3.51080252933714,1.6354430448077084,1.5242785440853186,0.16151820431177524,0.4983280908173204,0.37109401611744663,0.4904974773849703,0.00876924069299574,0.18158682297479287,-0.6379660878489261,-0.6666666666666667,-0.11726157747918256,-0.5443310539518185,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6722903009006973,0.547890098495391,0.7993981501155442,0.38018818681031813,0.7481939085512372,0.31358618314848624,0.2869209911553488,,0.03197750261464537,0.02378329725513499,0.03462542449988186,0.008145854972794998,0.08641435598718952,0.025663833794366046,0.05611201148247848,-0.019276225825711722
676,677,striding  staring  he glared at the statue of the duke of cambridge,-0.30310889132455393,-0.30310889132455393,0.0,0.0,0.288675134594813,0.0967061700892623,0.0,striding  staring  he glared at the statue of the duke of cambridge,67,12,-1.1402509687432674,-1.2492556969480364,-0.4860164566302265,-2.7976703234626665,-1.2718783218595116,-1.4358319446388426,-0.5328685771670523,-3.3033702617612053,0.022795278530988082,0.0,0.016712320973781218,0.0,0.05662192897823046,0.14377246689798534,0.06050343032778854,0.236496591473667,-0.09565852550586278,0.0,-0.05837515614557813,0.0,0.7491495803712147,1.290994448735806,0.4162667548419795,3.952847075210484,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6043422387565148,0.4703939684039765,0.7028724063010041,0.3235933700585716,0.6868019850412764,0.26888299946165833,0.23356088470015515,,0.02701999974145069,0.022477901830801856,0.03332002907554872,0.0060091385652887375,0.08434238591058349,0.0248724416924087,0.055163862600158466,-0.020224374708031734
677,678,he had been sent down from oxford  true  he had been a socialist  in some sense a failure  true,-0.412948320967011,-0.412948320967011,-0.412948320967011,-0.412948320967011,-0.596480908063461,-0.37165348887030997,-0.18496643543314004,he had been sent down from oxford  true  he had been a socialist  in some sense a failure  true,95,19,-1.5355736494205368,-1.7019561526513856,-0.42020689411796047,-2.407250079550723,-1.693705621780045,-1.9561431805526759,-0.46434066323586537,-2.842378624357692,-1.2104919991426732,-3.4176872089647845,-0.33796118519555896,-12.187243060868957,-1.2845854766584925,-1.028966455634978,-0.37941182136408746,-0.9037689894094222,-1.1773265450535744,-1.1366953313439732,-0.4269078212251302,-0.9966680611506201,-2.055702734234308,-2.6675437154214023,-0.6646712251642078,-5.158516554750369,-2.0726909450142714,-0.412948320967011,-0.40893165735728565,-0.021734122156158473,0.6745385963868452,0.5127302820621856,0.7315786633250394,0.3276135708761333,0.724180081139923,0.26888299946165833,0.23356088470015515,,0.028838491001754205,0.02382649075539904,0.034033169590660474,0.006644586974774175,0.08448956786599954,0.025354275919900728,0.055163862600158466,-0.020224374708031734
678,679,still the future of civilisation lies  he thought  in the hands of young men like that  of young men such as he was  thirty years ago  with their love of abstract principles  getting books sent out to them all the way from london to a peak in the himalayas  reading science  reading philosophy,0.171700704935861,0.171700704935861,0.137360563948689,0.0,0.6868028197434449,0.478701565361181,0.071133149187714,still the future of civilisation lies  he thought  in the hands of young men like that  of young men such as he was  thirty years ago  with their love of abstract principles  getting books sent out to them all the way from london to a peak in the himalayas  reading science  reading philosophy,293,53,0.5686344744528516,0.7076601510229019,0.04604400472412936,0.3588189034509953,0.5515802541623618,0.813349143228998,0.02116934847761409,0.42367811713809334,0.43302829649143815,1.1368382400109744,0.05900574437765274,1.4532808961860464,1.150514289810375,1.1002614806164195,0.07600515654499801,0.27667725077514893,0.32032209511802856,0.4371426545368886,-0.007567070934959481,0.13740653292351118,2.0107230266124803,3.071475584169755,0.19992868906680203,2.129306020367774,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6816620550420692,0.5208547297833676,0.7315786633250394,0.31613017573320573,0.743643399326592,0.32050178973210486,0.23356088470015515,,0.02951716196528262,0.023963344258508868,0.0341700230937703,0.006644586974774175,0.08406915390444616,0.02560517400893541,0.056258690625037064,-0.020224374708031734
679,680,the future lies in the hands of young men like that  he thought,-0.0277350098112615,-0.0277350098112615,0.0,0.0,0.27735009811261496,0.140893849841208,0.0693375245281536,the future lies in the hands of young men like that  he thought,63,13,-0.14915386105890252,-0.11430914764730088,-0.054269767513839176,-0.23630019367983712,-0.2143325818141828,-0.13138121055393484,-0.08328801740678776,-0.279013229723314,0.022795278530988082,0.0,0.016712320973781218,0.0,0.18315896560701717,0.25441524099309903,0.10476867567935648,0.35123263554037965,0.3098214344721688,0.4261077975230267,0.14353661659402808,0.5460547574973529,0.713263190560567,1.2403473458920864,0.36321134367358315,3.505636270674243,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6985673296986322,0.5401355351908291,0.7682581730880816,0.33498139110634306,0.7588651124022473,0.2822202703011653,0.23356088470015515,,0.03028745567223356,0.024288122736178253,0.03449480157143968,0.007456533168947637,0.0847593081694936,0.025801394339193998,0.0554467444308636,-0.020224374708031734
680,681,a patter like the patter of leaves in a wood came from behind  and with it a rustling  regular thudding sound  which as it overtook him drummed his thoughts  strict in step  up whitehall  without his doing,-0.26303837968857197,-0.26303837968857197,0.16439898730535699,0.0,-0.328797974610715,-0.27158712702845,0.0496621940818267,a patter like the patter of leaves in a wood came from behind  and with it a rustling  regular thudding sound  which as it overtook him drummed his thoughts  strict in step  up whitehall  without his doing,205,37,-0.9960333400865082,-1.0841060877692246,-0.14716394508900674,-0.7874019801434153,-1.117991545636604,-1.2460172533127465,-0.18001931241263072,-0.9297308061795849,0.5137796686148204,1.3606165409864155,0.08922000916395753,2.491499377270839,-0.9980327324371732,-0.7784074778850476,-0.18476742990542697,-0.3992484045043555,0.1947617715231139,0.30519474533267965,-0.007563793675805543,0.13741539601716976,-1.2074781734884792,-1.4704292441876174,-0.22591561379798525,-1.460189736942972,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6468933735419319,0.48120034995831645,0.694442083597705,0.320213431440374,0.835098010560989,0.2327990412266509,0.23356088470015515,,0.028660514251119436,0.023295379988327525,0.033502058823588955,0.005822522973127942,0.0842186443370682,0.02678409874170972,0.054398526401513506,-0.020224374708031734
681,682,boys in uniform  carrying guns  marched with their eyes ahead of them  marched  their arms stiff  and on their faces an expression like the letters of a legend written round the base of a statue praising duty  gratitude  fidelity  love of england,0.547776892365426,0.547776892365426,0.617213399848368,0.0,0.617213399848368,0.923659852873082,0.0192879187452615,boys in uniform  carrying guns  marched with their eyes ahead of them  marched  their arms stiff  and on their faces an expression like the letters of a legend written round the base of a statue praising duty  gratitude  fidelity  love of england,246,42,1.9221688749635741,2.257648729648353,0.2290562752688781,1.4445531429339242,1.9958630879699937,2.594828403602024,0.2117411840205728,1.7056669808026033,1.8661286812681028,5.10824777522694,0.25652530896748676,8.240421466488403,2.42470889430749,2.2144050510255475,0.2824245403762451,0.8117187563938844,0.01713558668821472,0.1185322468789518,-0.040990234445326346,0.04701617480910426,1.7902104434541712,2.7602622373694183,0.23378989652484045,2.4147264420814825,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6739013355152036,0.4912606292773756,0.7291676488210931,0.28573246016944903,0.8310080550724726,0.26080440436887614,0.25322482379852146,,0.02932217980459589,0.02381424791285583,0.033671520738333884,0.006591216194651354,0.08295627536432187,0.026731375870590626,0.054992516618145235,-0.01987496869824837
682,683,it is  thought peter walsh  beginning to keep step with them  a very fine training,0.11618950038622199,0.11618950038622199,0.46475800154489005,0.0,0.0,0.0698686195655818,0.0451848057057532,it is  thought peter walsh  beginning to keep step with them  a very fine training,82,15,0.368844305643517,0.4788721130836577,0.1301755461004822,0.8579356830029227,0.3383950472950871,0.5503916284248254,0.10877605495377715,1.0130140059633308,1.4108143148116514,3.846480047247602,0.5223300120368156,17.37396673186646,-0.02023080763762096,0.07657316934430393,0.00633438091553947,0.09608976912233451,0.16857838421745336,0.27767933989288457,0.05565975321446164,0.30839858385639657,-0.16559435224170865,0.0,-0.052684184477489154,0.0,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6913999572327795,0.5112181589294825,0.7671345484526486,0.2522868450833325,0.8533921820884773,0.26080440436887614,0.3005235028573987,,0.030416880501109276,0.02415042557563875,0.03400769840111681,0.007431660351608661,0.08173181140049116,0.02701992557414898,0.054992516618145235,-0.01903452454129106
683,684,but they did not look robust,-0.688918990157769,-0.688918990157769,-0.918558653543692,0.0,-0.918558653543692,-0.5594022200081079,-0.38273277230987196,but they did not look robust,28,6,-2.5288186534042434,-2.839362347403907,-2.158082930635072,-12.717332082288072,-2.7535432649737297,-3.2634209079591168,-2.2740019785093013,-15.016085439822813,-2.7205182154182532,-7.602273702309066,-2.481574443142705,-85.84579197607803,-1.8222278286071862,-1.4990757839033158,-1.5528510950714547,-3.9453375868131366,-2.333847302139717,-2.352051356875639,-2.473174573658391,-6.530638072477554,-3.076291722341026,-4.1079191812887474,-3.0370696876068664,-25.155764746872695,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6499436310494606,0.4639363859747604,0.6900361574708438,0.2235398340776756,0.8901683158883208,0.30550758805570405,0.3005235028573987,,0.029236996760917844,0.023353980514489944,0.033211253339968,0.005724992363432639,0.08067936614111593,0.027494000015308988,0.055940665500465246,-0.01903452454129106
684,685,they were weedy for the most part  boys of sixteen  who might  to morrow  stand behind bowls of rice  cakes of soap on counters,0.0,0.0,0.0,0.0,0.0,0.565301407805311,-0.153093108923949,they were weedy for the most part  boys of sixteen  who might  to morrow  stand behind bowls of rice  cakes of soap on counters,127,24,-0.04933289091285801,0.0,-0.014438809436928645,0.0,-0.10781906166902996,0.0,-0.04181178868421438,0.0,0.022795278530988082,0.0,0.016712320973781218,0.0,1.3985039443230114,1.3171012617048665,0.30730872565553397,0.8762188615235987,-0.9909340361594058,-0.9408205427502571,-0.2998550978968598,-0.6530638072477565,-0.16559435224170865,0.0,-0.052684184477489154,0.0,0.12405768268172182,0.0,0.0529498308011938,0.0,0.6076804444080529,0.4639363859747604,0.6533566477078017,0.19940746343478374,0.8556264484309034,0.3437891074866436,0.25482863766811253,,0.027490205933996044,0.02254203432031648,0.033211253339968,0.004913046169259177,0.07979586562429351,0.027048727094544055,0.05675261169463871,-0.019846470735464524
685,686,now they wore on them unmixed with sensual pleasure or daily preoccupations the solemnity of the wreath which they had fetched from finsbury pavement to the empty tomb,0.198431348329844,0.198431348329844,0.188982236504614,0.188982236504614,0.0,0.510441020798961,0.0590569489076918,now they wore on them unmixed with sensual pleasure or daily preoccupations the solemnity of the wreath which they had fetched from finsbury pavement to the empty tomb,167,28,0.6648406331805082,0.817829827659882,0.11786977817403835,0.7849307771509728,0.6542366059362789,0.9399726530775886,0.09596198093279687,0.9268129146726592,0.5871985613477608,1.5640750661266747,0.12685346865067523,3.7846552234450668,1.2414042541138588,1.1797347957490065,0.22250679172218144,0.6564112370217513,0.2497015005762971,0.36292940364879483,0.021470195199150843,0.21593557113712827,-0.16559435224170865,0.0,-0.052684184477489154,0.0,1.1293807403666931,0.188982236504614,0.19638359822840487,0.0067493655894505,0.577181029961533,0.46745257896832654,0.6127439400233312,0.22895347593530874,0.8376500778500545,0.3138692228667864,0.18340069465504652,,0.02583499339161619,0.021956089779634157,0.0332704823910117,0.004014033787345866,0.08087756280608051,0.02681699697621287,0.05611801471917049,-0.02111566468640096
686,687,they had taken their vow,0.268328157299975,0.268328157299975,0.0,0.0,0.4472135954999579,0.0724486024709932,0.0,they had taken their vow,24,5,0.9164059770902918,1.1059077735850247,0.9874788357415776,5.943952770349505,0.9226682820375436,1.2710750193231644,1.0014913960487475,7.0183669084295195,0.022795278530988082,0.0,0.016712320973781218,0.0,-0.012842698706888705,0.08303326110234922,0.1629322659055234,0.501993355339063,-0.09565852550586278,0.0,-0.05837515614557813,0.0,1.2515208545799437,2.0,1.6909054265682324,14.6969384566991,0.12405768268172182,0.0,0.0529498308011938,0.0,0.5405800366851907,0.42570841074761073,0.6127439400233312,0.20443192927244502,0.7967392116729111,0.24756368622146407,0.18340069465504652,,0.023643222501799076,0.021252923748973845,0.03256731636035139,0.004014033787345866,0.07997981432249726,0.02628962245321764,0.05471168265784987,-0.02111566468640096
687,688,the traffic respected it  vans were stopped,0.226778683805536,0.226778683805536,0.0,-0.3779644730092271,0.0,-0.0442218433420796,-0.0472455591261534,the traffic respected it  vans were stopped,43,7,0.7668654223367034,0.9346626601827224,0.5904004482132063,3.5882549812615903,0.7631017013084659,1.0742544606601012,0.5880111581364086,4.236859038503585,0.022795278530988082,0.0,0.016712320973781218,0.0,-0.34694334753526734,-0.2091011494875983,-0.1684768231163647,-0.357022957348732,-0.3719465463715904,-0.2903435229190356,-0.31388028044871064,-0.69099382763881,-0.16559435224170865,0.0,-0.052684184477489154,0.0,-1.8865884326882159,-0.3779644730092271,-1.0945203086164919,-0.05399492471560387,0.45464561222478117,0.32769847305161875,0.49199367913291353,0.1404607801777408,0.6516418063427246,0.09188681463674235,0.18340069465504652,,0.016732830138882084,0.01960198035274743,0.030916372964124972,0.0013410778125030984,0.07763779230886048,0.024419198234074506,0.05140979586539704,-0.02111566468640096
688,689,i cannot keep up with them  peter walsh thought  as they marched up whitehall  and sure enough  on they marched  past him  past every one  in their steady way  as if one will worked legs and arms uniformly  and life  with its varieties  its irreticences  had been laid under a pavement of monuments and wreaths and drugged into a stiff yet staring corpse by discipline,-0.0620173672946042,-0.0620173672946042,0.347297256849784,0.0,-0.37210420376762504,-0.16092266465603902,-0.0736456236623425,i cannot keep up with them  peter walsh thought  as they marched up whitehall  and sure enough  on they marched  past him  past every one  in their steady way  as if one will worked legs and arms uniformly  and life  with its varieties  its irreticences  had been laid under a pavement of monuments and wreaths and drugged into a stiff yet staring corpse by discipline,368,65,-0.27253936573939014,-0.2556030245894244,-0.03225175541071185,-0.10567665923289618,-0.34599053323638446,-0.29377731776481053,-0.060360522059015,-0.12477850965661871,1.0600129319187037,2.8743388268646957,0.10390391971344318,2.9960659260482267,-0.6811309804707519,-0.501311618148517,-0.10728791742125117,-0.19842058376040195,-0.52633188366763,-0.4525828504769971,-0.10126655882938676,-0.11599647793411821,-1.3447054771882976,-1.6641005886756859,-0.1642806651755659,-0.940660920673973,0.12405768268172182,0.0,0.0529498308011938,0.0,0.37558746674788196,0.237531069694873,0.49199367913291353,0.14746105988259,0.6618061927638901,0.09188681463674235,0.18340069465504652,,0.015332936657728405,0.018083141726521156,0.0293975343378987,0.0013410778125030984,0.07789407673398625,0.024550225487743268,0.05140979586539704,-0.02111566468640096
689,690,one had to respect it  one might laugh  but one had to respect it  he thought,0.406375,0.406375,0.8125,0.0,0.81275,-0.42697250000000003,0.38603125,one had to respect it  one might laugh  but one had to respect it  he thought,77,16,1.4132498526716766,1.674864375072635,0.4597406979854897,2.8131060575186204,1.452823319333889,1.9250052479583701,0.4519543333215277,3.3215961207629845,2.449360207438641,6.724499692313126,0.8453983776617605,28.475198226922082,-1.44299849532978,-1.1674812834319246,-0.4928976201255595,-1.197925533764397,2.161819468775767,2.3723218680207063,0.8549788584738726,2.470095221270011,2.409820160943426,3.634728497425908,0.9375462603793294,8.346778286481088,0.12405768268172182,0.0,0.0529498308011938,0.0,0.3458129533926776,0.24885054659909642,0.4575392791348456,0.1086500938080315,0.6322234829986717,0.12784604068769595,0.140477842815958,,0.013683829267636711,0.017511123742944897,0.029588206999090785,0.0005783871677347556,0.07647318406278283,0.024168880165359098,0.05217248651016538,-0.021878355331169306
690,691,there they go  thought peter walsh  pausing at the edge of the pavement  and all the exalted statues  nelson  gordon  havelock  the black  the spectacular images of great soldiers stood looking ahead of them  as if they too had made the same renunciation  peter walsh felt he too had made it  the great renunciation   trampled under the same temptations  and achieved at length a marble stare,0.25849213105659896,0.25849213105659896,0.246182981958665,0.492365963917331,-0.12309149097933302,0.23042727111331102,-0.0500059182103539,there they go  thought peter walsh  pausing at the edge of the pavement  and all the exalted statues  nelson  gordon  havelock  the black  the spectacular images of great soldiers stood looking ahead of them  as if they too had made the same renunciation  peter walsh felt he too had made it  the great renunciation   trampled under the same temptations  and achieved at length a marble stare,392,66,0.8810051718020571,1.0653688380025945,0.05868169398045637,0.4337929578829619,0.8848940109429398,1.224481596653081,0.034329054280023044,0.5122042954147702,0.7580309586722828,2.037486014072333,0.07758196149011175,2.091594356771735,0.43954929591192143,0.4786004926148646,-0.012246613173115652,0.04792761076023822,-0.3880888920726134,-0.30730707242192806,-0.08705746660127067,-0.07756908806177185,-0.5556424756717564,-0.5504818825631815,-0.08904079400423363,-0.30645448293783867,2.743281930952772,0.492365963917331,0.2114875262101713,0.0074600903623838035,0.2681705217610832,0.1602977933275163,0.3227701547325145,0.10329497083109021,0.5202882656457742,0.03407585150345467,0.08451329102644976,,0.007884032694314856,0.016019483337205095,0.028096566593350983,-0.002404893643744848,0.07627712980902601,0.02272594367014423,0.050183632635845646,-0.022872782268329173
691,692,but the stare peter walsh did not want for himself in the least  though he could respect it in others,0.0223606797749979,0.0223606797749979,0.0447213595499958,0.0,0.0447213595499958,0.20691455029794298,0.0572992419234321,but the stare peter walsh did not want for himself in the least  though he could respect it in others,101,20,0.031145348087404417,0.09215898113208532,0.006434474837623553,0.12383234938228127,-0.021945116360148904,0.10592291827693029,-0.02007630566894436,0.1462159772589482,0.1563574725704824,0.37012771511848797,0.05320213472906621,1.2538580461918378,0.3722176317069084,0.4197263296775881,0.09692810497961993,0.33090978274315047,0.23942257927818614,0.3521275664495214,0.050081333105834215,0.2933121785502369,-0.023882831559543412,0.20000000000000004,-0.009094444201346114,0.3674234614174775,0.12405768268172182,0.0,0.0529498308011938,0.0,0.30418113772544525,0.2013686243620274,0.35118198082437746,0.12876781971358742,0.5552087640681482,0.09338132639287247,0.11990838140350943,,0.010692566109009899,0.016711307236576163,0.028788390492722055,-0.0017759628261347852,0.07720970603560798,0.023176097453701718,0.05144149427106577,-0.02224385145071911
