,sent_no,parag_no,chap_no,sect_no,sent_raw,sent_clean,token_len,char_len,sentimentr,sentimentr_lnorm_meanstd,sentimentr_medianiqr,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_lnorm_meanstd,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing,bing_lnorm_meanstd,bing_medianiqr,bing_lnorm_medianiqr,senticnet,senticnet_lnorm_meanstd,senticnet_medianiqr,senticnet_lnorm_medianiqr,sentiword,sentiword_lnorm_meanstd,sentiword_medianiqr,sentiword_lnorm_medianiqr,nrc,nrc_lnorm_meanstd,nrc_medianiqr,nrc_lnorm_medianiqr,afinn,afinn_lnorm_meanstd,afinn_medianiqr,afinn_lnorm_medianiqr,scores,vader,vader_lnorm_meanstd,vader_medianiqr,vader_lnorm_medianiqr,textblob,textblob_lnorm_meanstd,textblob_medianiqr,textblob_lnorm_medianiqr,pattern,pattern_lnorm_meanstd,pattern_medianiqr,pattern_lnorm_medianiqr,stanza,stanza_lnorm_meanstd,stanza_medianiqr,stanza_lnorm_medianiqr
309,309,60,0,4,"At the recolection - ”how she had stood there, how the girl had said, ""At home the mountains are so beautiful,"" and there was no hope, no hope whatever, she had a spasm of irritation, and speaking sharply, said to James:",at the recolection   ”how she had stood there how the girl had said at home the mountains are so beautiful and there was no hope no hope whatever she had a spasm of irritation and speaking sharply said to james,40,220,-0.25,-0.12021164039911507,-0.2631578947368421,-0.14040492957746478,-0.25,-0.1266244093115115,-0.31250000000000006,-0.14730463852904305,-21.32705713137109,-0.1376119949536801,-1.1193495788091603,-2.0927218365186144,0.682,0.011017732599723454,0.39011799410029496,0.048937728937728964,1.25,0.5041426997265329,1.8987341772151909,0.7682926829268294,7.305199840148119,0.16210844857998738,0.971287453481703,0.7605691991353649,1.3196513799273921,0.08579533916202832,3.7056473227899227,2.899930806863991,"{'neg': 0.15, 'neu': 0.641, 'pos': 0.21, 'compound': 0.6238}",0.6238,0.3350449701973161,1.5929519918283963,1.1709470369772323,0.3625,0.1299519103162783,2.761904761904762,2.2341032608695652,0.19600530619986728,0.038033813161893096,1.8572301476950355,1.279098572624741,10.821141315404615,-0.3193916691459966,1.392517289057441,-0.5057578359796462
310,310,61,0,4,"""Stand still. Don't be tiresome,"" so that he knew instantly that her severity was real, and straightened his leg and she measured it.",stand still do not be tiresome so that he knew instantly that her severity was real and straightened his leg and she measured it,24,133,-0.9500000000000001,-0.5386343894705633,-1.0,-0.8892312206572771,-0.7000000000000001,-0.4208020973760453,-0.8750000000000003,-0.6874216464688676,-23.93458870099624,-0.26801113192822024,-1.2562057491758711,-3.9143106738488873,-2.42,-1.2743883485565064,-1.8974926253687314,-1.332844932844933,-0.857142857142857,-0.8138925758353824,-1.3019891500904164,-0.8780487804878048,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,-0.09999999999999999,-0.262182421426298,-0.7619047619047619,-1.0271739130434783,-0.09410129689286265,-0.24991892337791805,-0.8916481339970174,-1.0234827895854783,6.711299184999909,-0.3029420601643372,0.44138979691050345,-0.4593858377073368
311,311,62,0,4,"The stocking was too short by half an inch at least, making allowance for the fact that Sorley's little boy would be less well grown than James.",the stocking was too short by half an inch at least making allowance for the fact that sorley own little boy would be less well grown than james,28,144,1.05,0.42896821775716065,1.1052631578947367,0.8424295774647886,1.05,0.43498754062987105,1.3125000000000004,0.8838278311742582,23.082936127582716,0.24382797515054155,1.2115068043814714,3.2357397451642846,1.412,0.3749794350846093,0.9284660766961651,0.4401883830455259,-0.5069,-0.46726687216627294,-0.7699746835443042,-0.4450829268292684,-7.500635016788072,-0.43231284809576676,-0.9972721957465386,-1.1155951714544177,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.204}",0.204,0.12956887086408667,0.5209397344228804,0.5470462042398099,-0.03680555555555556,-0.17763902406897467,-0.2804232804232804,-0.32404891304347827,-0.06607415335028584,-0.19895861316724386,-0.6260795279717732,-0.6159844552630798,8.158022028404911,-0.28177634963897885,0.7762001925944824,-0.3997189913398368
312,312,63,0,4,"""It's too short,"" she said, ""ever so much too short.""",it is too short she said ever so much too short,11,53,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,-1.02,-1.185999436378495,-0.8650442477876106,-1.237828837828838,-0.8500000000000001,-1.6318732559416866,-1.29113924050633,-1.8997782705099784,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.06666666666666667,0.040970820006760285,0.5079365079365079,1.4940711462450593,0.08306009080185912,0.12456583592507191,0.7870282070333274,1.9710420673909348,4.40370744113575,-0.08497352713818505,-0.09264870836521322,0.15507475209611177
313,313,64,0,4,Never did anybody look so sad.,never did anybody look so sad,6,30,-0.5,-1.0878142476268389,-0.5263157894736842,-1.8720657276995303,-0.5,-1.1161311782558523,-0.6250000000000001,-1.964061847053907,-35.819704778381514,-1.6651999857596143,-1.8799955010094807,-23.432105644213348,-0.239,-0.6092411328019749,-0.28908554572271383,-0.6178266178266179,0.0416666666666667,0.02574471081887483,0.06329113924050642,0.17073170731707332,0.0,-0.07886112564743694,0.0,0.0,-1.0572168568640035,-0.2756376398991651,-2.968718007525611,-15.488210393488048,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.6113}",-0.6113,-2.5700169712883825,-1.561031664964249,-7.649886969158726,-0.5,-2.6088130680747863,-3.8095238095238093,-20.543478260869563,-0.27750651989869646,-1.6317428717935283,-2.6294873589403895,-12.073081094193437,2.643042142160009,-0.012431494882563803,-0.50011379271385,0.3595731689386096
314,314,64,0,4,"Bitter and black, half-way down, in the darkness, in the shaft which ran from the sunlight to the depths, perhaps a tear formed; a tear fell; the waters swayed this way and that, received it, and were at rest.",bitter and black half way down in the darkness in the shaft which ran from the sunlight to the depths perhaps a tear formed a tear fell the waters swayed this way and that received it and were at rest,40,209,-1.7999999999999998,-0.6066280861946735,-1.8947368421052628,-1.0109154929577464,-1.7999999999999998,-0.6240521364024504,-2.2500000000000004,-1.0605933974091097,-63.98117139411327,-0.43722858879463633,-3.3580487364274805,-6.278165509555843,-2.628,-0.8912926297558093,-2.0508849557522124,-0.9210256410256412,-1.9375,-1.0643192781921467,-2.9430379746835458,-1.1908536585365856,-7.305199840148119,-0.31983069987486124,-0.971287453481703,-0.7605691991353649,-0.7917908279564352,-0.0054052335702381655,-2.2233883936739534,-1.7399584841183944,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.5859}",-0.5859,-0.41280642735441325,-1.4961695607763024,-1.099804214435653,-0.14722222222222223,-0.24777328587670205,-1.1216931216931216,-0.9073369565217392,-0.15920737515085007,-0.2518546106046285,-1.5085547559821746,-1.0389612927066865,10.029350487448179,-0.35513858179565616,1.2092756947081726,-0.6065295791547345
315,315,64,0,4,Never did anybody look so sad.,never did anybody look so sad,6,30,-0.5,-1.0878142476268389,-0.5263157894736842,-1.8720657276995303,-0.5,-1.1161311782558523,-0.6250000000000001,-1.964061847053907,-35.819704778381514,-1.6651999857596143,-1.8799955010094807,-23.432105644213348,-0.239,-0.6092411328019749,-0.28908554572271383,-0.6178266178266179,0.0416666666666667,0.02574471081887483,0.06329113924050642,0.17073170731707332,0.0,-0.07886112564743694,0.0,0.0,-1.0572168568640035,-0.2756376398991651,-2.968718007525611,-15.488210393488048,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.6113}",-0.6113,-2.5700169712883825,-1.561031664964249,-7.649886969158726,-0.5,-2.6088130680747863,-3.8095238095238093,-20.543478260869563,-0.27750651989869646,-1.6317428717935283,-2.6294873589403895,-12.073081094193437,2.643042142160009,-0.012431494882563803,-0.50011379271385,0.3595731689386096
316,316,65,0,4,"But was it nothing but looks, people said?",but was it nothing but looks people said,8,42,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,-0.615,-1.013145418871496,-0.5663716814159292,-1.052014652014652,0.0,-0.11094042886902764,0.0,0.0,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,3.2118319606795462,-0.08291129739067506,-0.3684806018316673,0.16088824677524133
317,317,65,0,4,What was there behind it - ”her beauty and splendour?,what was there behind it   ”her beauty and splendour,9,53,0.5,0.6556138735041951,0.5263157894736842,1.2480438184663536,0.5,0.6667639009231401,0.6250000000000001,1.3093745647026047,31.2771272649591,0.988644646801714,1.641578536351101,13.640331112990303,1.522,1.669100104404576,1.0095870206489674,1.8313390313390316,-0.125,-0.38431070824483227,-0.18987341772151908,-0.34146341463414637,8.198586437918914,1.1230893427812718,1.0900706781040541,3.7937009603976803,1.3059236913957686,0.2794945860215461,3.6670992842480286,12.7545077491956,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7906}",0.7906,2.1216647271656157,2.018896833503575,6.59578018192583,-0.4,-1.4560822241071079,-3.0476190476190474,-10.956521739130435,-0.18122306361899002,-0.7792404850754928,-1.7171623755309924,-5.256142555999385,4.353078971319229,0.06552533903933715,-0.10436549163812278,0.579336092906692
318,318,65,0,4,"Had he blown his brains out, they asked, had he died the week before they were married - ”some other, earlier lover, of whom rumours reached one?",had he blown his brains out they asked had he died the week before they were married   ”some other earlier lover of whom rumours reached one,26,145,-0.4,-0.23487556682734848,-0.42105263157894735,-0.3456121343445287,0.6,0.2498407439458988,0.7500000000000001,0.5438940499533896,-23.48467187323678,-0.2415946147433945,-1.2325918858777365,-3.545289574925379,-0.42000000000000004,-0.3510387562785156,-0.422566371681416,-0.3402648633417865,0.125,-0.016312255238941382,0.18987341772151908,0.11819887429643529,15.085121716110704,0.6866747911583158,2.005693174412272,2.4162512674931915,-0.5955754926504754,-0.010781923829635857,-1.6724058819087153,-2.013501147372771,"{'neg': 0.113, 'neu': 0.723, 'pos': 0.164, 'compound': 0.1531}",0.1531,0.09501691848693662,0.39096016343207357,0.4421337987057347,0.041666666666666664,-0.09117290061790616,0.31746031746031744,0.395066889632107,0.038248564124631235,-0.07390332462445186,0.3624207312320201,0.38400596019401834,7.146905911805704,-0.3115316568793138,0.5422008549713475,-0.4836001983326157
319,319,65,0,4,Or was there nothing?,or was there nothing,4,21,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,-0.72,-2.1376258553417595,-0.6438053097345132,-2.260805860805861,0.0,-0.11094042886902764,0.0,0.0,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,2.0184426978109267,0.10333178619179186,-0.6446628250733031,0.6859137327758514
320,320,65,0,4,"nothing but an incomparable beauty which she lived behind, and could do nothing to disturb?",nothing but an incomparable beauty which she lived behind and could do nothing to disturb,15,91,0.25,0.16745399958750554,0.2631578947368421,0.37441314553990607,0.25,0.16755327875302226,0.31250000000000006,0.3928123694107814,-26.968351175578803,-0.49296265931330774,-1.4154326283094159,-7.056733244521853,-0.38399999999999995,-0.45404011579258424,-0.39601769911504414,-0.450989010989011,-0.375,-0.603006931745476,-0.5696202531645572,-0.6146341463414635,7.869027775112714,0.6133202662542672,1.0462530959195564,2.1847233144804497,0.3561189894708727,0.06981371324045267,1.0,2.086855047091155,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.8437}",0.8437,1.340299354903399,2.154494382022472,4.2232682060390765,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,5.341784842063091,-0.16482586882662814,0.12444751515709493,-0.07003167170672318
321,321,65,0,4,"For easily though she might have said at some moment of intimacy when stories of great passion, of love foiled, of ambition thwarted came her way how she too had known or felt or been through it herself, she never spoke.",for easily though she might have said at some moment of intimacy when stories of great passion of love foiled of ambition thwarted came her way how she too had known or felt or been through it herself she never spoke,41,220,1.7499999999999998,0.4940278525213187,1.8421052631578945,0.9588629336997594,1.7499999999999998,0.501519966755331,2.1875,1.0059828972715132,84.86133113897138,0.593751455878633,4.453942927168664,8.123937023176172,3.6879999999999997,0.8059364733152401,2.60693215339233,0.9034575180916645,0.35416666666666696,0.05908254976714372,0.5379746835443046,0.21237358715050586,7.292046121432775,0.15580783553069857,0.9695385564994977,0.7406826543866211,1.8355494212672387,0.10614502849541917,5.1543149215225155,3.935234673759699,"{'neg': 0.022, 'neu': 0.709, 'pos': 0.27, 'compound': 0.9274}",0.9274,0.5087505587644358,2.368232890704801,1.6983809415035858,0.5777777777777778,0.2790387675097462,4.402116402116403,3.4740190880169677,0.46550282961690803,0.2487044958750596,4.410829001334722,2.963702766384066,12.06218191118471,-0.2766447179984804,1.67972730639225,-0.3852527499943652
322,322,65,0,4,She was silent always.,she was silent always,4,22,1.0,3.0964132430876425,1.0526315789473684,5.616197183098591,0.0,-0.04639413074845684,0.0,0.0,41.90597841964052,2.955810706505629,2.1994332834890638,41.12032690645377,-0.78,-2.3011866461010704,-0.6880530973451328,-2.4366300366300373,-0.75,-3.801439200442391,-1.1392405063291144,-4.609756097560976,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,2.691256930414569,0.40708665115283704,-0.4889555999702179,1.542208863491975
323,323,65,0,4,She knew then - ”she knew without having learnt.,she knew then   ”she knew without having learnt,8,48,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,0.0,-0.1748963662300268,-0.11283185840707964,-0.15091575091575096,0.375,0.8116842640243132,0.5696202531645572,1.152439024390244,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,3.6706650979194815,0.02066320422370618,-0.26229433061011137,0.4528682333677786
324,324,65,0,4,Her simplicity fathomed what clever people falsified.,her simplicity fathomed what clever people falsified,7,53,-0.25,-0.4900674632390558,-0.2631578947368421,-0.8023138832997987,-0.25,-0.5048528653944835,-0.31250000000000006,-0.8417407915945316,33.94536660667255,1.3747304302908876,1.7816209512474208,19.033691604272583,0.993,1.371921397808029,0.6194690265486725,1.5118785975928835,0.625,1.6464399385468598,0.9493670886075954,2.1951219512195124,8.371065808485763,1.4990146793292032,1.1130032538421335,4.980229313903037,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.245, 'neu': 0.472, 'pos': 0.283, 'compound': 0.1027}",0.1027,0.3122064421789317,0.2622574055158325,1.101600885792715,0.16666666666666666,0.5670780326524911,1.2698412698412698,5.869565217391304,0.08521182158963955,0.2754525975451812,0.8074167330700379,3.1775909242818496,3.9102401460269176,0.2008402012928892,-0.2068502508967699,0.9607932184612052
325,325,65,0,4,"Her singleness of mind made her drop plumb like a stone, alight exact as a bird, gave her, naturally, this swoop and fall of the spirit upon truth which delighted, eased, sustained - ”falsely perhaps.",her singleness of mind made her drop plumb like a stone alight exact as a bird gave her naturally this swoop and fall of the spirit upon truth which delighted eased sustained   ”falsely perhaps,34,200,2.6,0.9181536376274567,2.736842105263158,1.7178956089478046,2.6,0.9352469246112708,3.250000000000001,1.8023155772965267,22.092804904991535,0.19476943411675474,1.159539814273728,2.55042469786989,1.0350000000000001,0.15703582678151623,0.6504424778761062,0.20590390002154715,1.267361111111111,0.6227371591616245,1.9251054852320681,0.9164275466284074,7.392971658415685,0.2080386607715994,0.9829574512528843,0.9055381430972372,0.8272757161445056,0.0708337237774337,2.3230317410865537,2.1387487559291594,"{'neg': 0.052, 'neu': 0.648, 'pos': 0.299, 'compound': 0.836}",0.836,0.5574341107517484,2.134831460674157,1.8462020687493468,0.16249999999999992,0.0029941067553422383,1.2380952380952375,1.178228900255754,0.18380478898444638,0.05454806751839412,1.741625275412413,1.4111529324791088,10.203067165782235,-0.2660069276511996,1.2494783845841697,-0.35526446296849734
326,326,66,0,4,"""Nature has but little clay,"" said Mr. Bankes once, much moved by her voice on the telephone, though she was only telling him a fact about a train, ""like that of which she moulded you.""",nature has but little clay said mr bankes once much moved by her voice on the telephone though she was only telling him a fact about a train like that of which she moulded you,35,185,0.5,0.13756666036811638,0.5263157894736842,0.3209255533199195,0.5,0.1369893631099538,0.6250000000000001,0.33669631663781263,21.95221938042295,0.18842446556191034,1.1521611897057358,2.4617897255772987,-0.09200000000000004,-0.2035584476583251,-0.1806784660766962,-0.1817268445839875,0.25,0.029650000524243353,0.37974683544303817,0.175609756097561,0.0,-0.07886112564743694,0.0,0.0,0.5471435185805745,0.055804171997529205,1.536406467381953,1.3741103960740804,"{'neg': 0.0, 'neu': 0.908, 'pos': 0.092, 'compound': 0.5023}",0.5023,0.3042933249691589,1.2826864147088866,1.0775737583908098,0.00416666666666667,-0.1351467773972069,0.03174603174603177,0.029347826086956547,0.0035059690623243595,-0.11865580107370989,0.03322048553519876,0.02614786367765983,10.122155093740629,-0.28566530183169314,1.2307531650444674,-0.4106820777306872
327,327,66,0,4,"He saw her at the end of the line, Greek, blue-eyed, straight-nosed.",he saw her at the end of the line greek blue eyed straight nosed,14,68,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,1.415,0.9271918191243786,0.9306784660766961,1.0338042909471483,-0.375,-0.6381545390937938,-0.5696202531645572,-0.6585365853658537,0.0,-0.07886112564743694,0.0,0.0,0.3650891090112615,0.07385062504792735,1.0251885459792995,2.292235597925297,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.2263}",0.2263,0.34912254701916634,0.5778855975485189,1.2136917256810684,0.06666666666666667,0.0024751703009750895,0.5079365079365079,1.1739130434782608,0.07549855481196681,0.05411490577085512,0.7153795722306103,1.407689203748169,5.111247526157661,-0.1486269401022391,0.07109500862132061,-0.02436634946969243
328,328,66,0,4,How incongruous it seemed to be telephoning to a woman like that.,how incongruous it seemed to be telephoning to a woman like that,12,65,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,0.444,0.2285535843096071,0.21460176991150443,0.2827838827838828,0.375,0.5041426997265329,0.5696202531645572,0.7682926829268294,-8.009671422068505,-0.9595521195109177,-1.0649528457811976,-2.779713771068465,0.7737223315836295,0.14019422530506204,2.1726511488006817,5.667510019303873,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.3612,0.693731736221548,0.9223697650663943,2.2600516712417247,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,4.255472823709962,-0.16752791916274304,-0.12695416717554156,-0.07764884203932601
329,329,66,0,4,The Graces assembling seemed to have joined hands in meadows of asphodel to compose that face.,the graces assembling seemed to have joined hands in meadows of asphodel to compose that face,16,94,0.85,0.625103881384402,0.894736842105263,1.1934419014084505,0.85,0.6355632370375077,1.0625000000000002,1.2520894274968657,0.0,0.012196301966798016,0.0,0.0,1.392,0.7737562201739773,0.9137168141592918,0.868864468864469,-1.0,-1.3411066860601486,-1.5189873417721527,-1.5365853658536588,7.829266421604793,0.566780005810277,1.040966491221428,2.037828882986665,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.3818}",0.3818,0.5394877718591801,0.9749744637385086,1.7917103988373968,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,5.56988888667803,-0.17927456818649182,0.17723689757598027,-0.11076303878661875
330,330,66,0,4,"Yes, he would catch the 10:30 at Euston.",yes he would catch the  at euston,7,40,0.8,1.392834907582461,0.8421052631578947,2.567404426559356,0.8,1.4206738201188285,1.0000000000000002,2.6935705331025015,0.0,0.012196301966798016,0.0,0.0,-0.51,-0.9693344927752519,-0.4889380530973451,-1.0049188906331765,0.28125,0.6798807364681216,0.42721518987341794,0.9878048780487807,0.0,-0.07886112564743694,0.0,0.0,0.4887800182533647,0.14943565701041978,1.3725188285511027,6.137673952691803,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.4019,1.369172812341439,1.0263023493360572,4.3109386173329325,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,3.421460127773553,0.0747435750448601,-0.3199670320824935,0.6053226087319896
331,331,67,0,4,"""But she's no more aware of her beauty than a child,"" said Mr. Bankes, replacing the receiver and crossing the room to see what progress the workmen were making with an hotel which they were building at the back of his house.",but she is no more aware of her beauty than a child said mr bankes replacing the receiver and crossing the room to see what progress the workmen were making with an hotel which they were building at the back of his house,43,225,1.9500000000000002,0.5274921790210773,2.0526315789473686,1.0187520471667213,1.9500000000000002,0.5357418439416142,2.437500000000001,1.0688150516525914,42.00621589938488,0.2866758755812818,2.2046942428441967,3.834296291922064,3.4250000000000007,0.6936241118329816,2.412979351032449,0.7827242524916946,1.7625,0.695819767707475,2.677215189873419,1.0077141236528646,29.067232264417957,0.8130576905121211,3.864731783339588,2.8151520036301503,1.0359473428332024,0.07041934257593395,2.9089921443740745,2.117666838989148,"{'neg': 0.055, 'neu': 0.769, 'pos': 0.176, 'compound': 0.7964}",0.7964,0.40739881044059834,2.033707865168539,1.3906398446858605,0.0,-0.1386755452869039,0.0,0.0,0.19887568333457886,0.0290529215317855,1.8844281407146983,1.207283892437958,11.136433935456926,-0.3402345496766167,1.4654844419279243,-0.5645146137871613
332,332,67,0,4,And he thought of Mrs. Ramsay as he looked at that stir among the unfinished walls.,and he thought of mrs ramsay as he looked at that stir among the unfinished walls,16,83,-0.5,-0.4340287022027012,-0.5263157894736842,-0.7020246478873239,-0.5,-0.4475455235637302,-0.6250000000000001,-0.7365231926452152,-26.50699754534338,-0.4532884733449912,-1.3912185049774877,-6.502511368773081,0.41700000000000004,0.10929050771427617,0.19469026548672566,0.1545787545787546,-0.0833333333333333,-0.21345428363495436,-0.12658227848101267,-0.12804878048780485,-7.829266421604793,-0.7245022571051508,-1.040966491221428,-2.037828882986665,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,5.2217708312606534,-0.21856570821804502,0.09667306020357161,-0.2215260775732375
333,333,67,0,4,"For always, he thought, there was something incongruous to be worked into the harmony of her face.",for always he thought there was something incongruous to be worked into the harmony of her face,17,98,0.25,0.14284089670094977,0.2631578947368421,0.33036454018227007,0.25,0.14238299528226,0.31250000000000006,0.34659914948010123,26.087773109487912,0.443370747031536,1.3692155304081053,6.023218974412016,2.6740000000000004,1.5402469847127094,1.8591445427728615,1.6928248222365874,-0.75,-0.9792930810039367,-1.1392405063291144,-1.0846484935437593,0.0,-0.07886112564743694,0.0,0.0,0.6818460730286617,0.09809219609687529,1.9146580024888857,3.525541514071236,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,0.5340147748919429,1.0263023493360572,1.7750923718429725,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,5.795691620743625,-0.19226788425728553,0.22949369512615345,-0.14739163166431005
334,334,67,0,4,She clapped a deer-stalker's hat on her head; she ran across the lawn in galoshes to snatch a child from mischief.,she clapped a deer stalker own hat on her head she ran across the lawn in galoshes to snatch a child from mischief,23,114,0.09999999999999998,0.012819505365448606,0.10526315789473681,0.09767299448867113,0.09999999999999998,0.009418236947581177,0.125,0.10247279202020383,-24.1809067498677,-0.2832031410058646,-1.2691337402511984,-4.126532892450382,-1.3169999999999997,-0.7992719066068749,-1.0840707964601768,-0.8221054308010829,-1.875,-1.7155051121617944,-2.848101265822786,-2.0042417815482505,0.0,-0.07886112564743694,0.0,0.0,-0.3090717934455729,0.00557777843599328,-0.8678891117398617,-1.1811905042281239,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.3612}",-0.3612,-0.4389406796066621,-0.9223697650663943,-1.1791573936913344,0.6,0.6345848966293027,4.571428571428571,6.431001890359168,0.19074903935970697,0.1488045770299124,1.8074248774748456,2.164864408453244,7.108651249248177,-0.24978729789841503,0.533347701953111,-0.3095407838395756
335,335,67,0,4,"So that if it was her beauty merely that one thought of, one must remember the quivering thing, the living thing (they were carrying bricks up a little plank as he watched them), and work it into the picture; or if one thought of her simply as a woman, one must endow her with some freak of idiosyncrasy - ”she did not like admiration - ”or suppose some latent desire to doff her royalty of form as if her beauty bored her and all that men say of beauty, and she wanted only to be like other people, insignificant.",so that if it was her beauty merely that one thought of one must remember the quivering thing the living thing they were carrying bricks up a little plank as he watched them and work it into the picture or if one thought of her simply as a woman one must endow her with some freak of idiosyncrasy   ”she did not like admiration   ”or suppose some latent desire to doff her royalty of form as if her beauty bored her and all that men say of beauty and she wanted only to be like other people insignificant,97,514,2.4,0.26882445941409344,2.526315789473684,0.5558298243066647,2.4,0.2712185184083781,3.0000000000000004,0.5831441360325003,71.75259875219328,0.2200371121237241,3.765931731555632,2.9033972808996205,0.5979999999999999,-0.10767344329252301,0.3281710914454276,-0.07865261885880447,3.770833333333334,0.6542145283529412,5.727848101265827,0.955745536836812,20.58359856620675,0.20112703649786728,2.7367616865160556,0.8837230714001121,1.7113357460574419,0.059276867992918224,4.805516685870001,1.5507860953281294,"{'neg': 0.127, 'neu': 0.748, 'pos': 0.124, 'compound': 0.3879}",0.3879,0.04829262050947547,0.9905515832482125,0.30026168554120797,-0.21875,-0.20552205041389557,-1.6666666666666665,-0.5559446436575526,-0.286277587868461,-0.21826828445086935,-2.7125968021322904,-0.7703920491701955,20.749945920946484,-0.42162516740150796,3.6903084753958013,-0.7939574892214022
336,336,67,0,4,He did not know.,he did not know,4,16,0.0,-0.04175737494821854,0.0,0.0,0.0,-0.04639413074845684,0.0,0.0,0.0,0.012196301966798016,0.0,0.0,0.138,0.20129345251638864,-0.011061946902654857,0.2534798534798535,0.1875,0.8116842640243132,0.2848101265822786,1.152439024390244,0.0,-0.07886112564743694,0.0,0.0,0.0,0.028794981204361764,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050595851322704374,0.0,0.0,0.0,-0.1386755452869039,0.0,0.0,0.0,-0.12192576105176893,0.0,0.0,2.0184426978109267,0.10333178619179186,-0.6446628250733031,0.6859137327758514
