,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
1068,1068,"Of those two, my dear Isabel, you belong to the first.",0.9954136610031128,3.368047922849655,4.630532085895538,0.9996417164802551,1.7610705494880676,0.9594055414199829,0,1.5999473929405212
1069,1069,"I m much obliged to you, said the girl quickly.",0.9986110925674438,2.265979766845703,4.553265571594238,0.9854646325111389,1.5322818756103516,0.9825653433799744,1,1.8096532225608826
1070,1070,Her way of taking compliments seemed sometimes rather dry; she got rid of them as rapidly as possible.,-0.9991956949234009,1.4519778490066528,2.3895629346370697,-0.9933358430862427,0.6884886026382446,-0.9833939671516418,-1,-1.746959149837494
1071,1071,"But as regards this she was sometimes misjudged; she was thought insensible to them, whereas in fact she was simply unwilling to show how infinitely they pleased her.",0.9907181262969971,2.407242625951767,2.4631921648979187,-0.9942657947540283,-1.5442748665809631,0.5394299626350403,-1,-1.8705381155014038
1072,1072,To show that was to show too much.,-0.9987691044807434,2.367791533470154,1.3367881774902344,-0.9997066259384155,1.8354117274284363,-0.9994410872459412,-1,-1.696428120136261
1073,1073,"I m sure the English are very conventional, she added.",-0.9929720759391785,1.339852660894394,2.4742587506771088,-0.8256425261497498,0.5189508199691772,0.7875955700874329,1,0.5096215009689331
1074,1074,"They ve got everything pretty well fixed, Mr. Touchett admitted.",0.9972219467163086,3.5210853815078735,3.4087703824043274,0.986027717590332,1.5571040511131287,0.8064400553703308,1,1.6598570942878723
1075,1075,It s all settled beforehand--they don t leave it to the last moment.,0.9984184503555298,2.554748773574829,1.3326486945152283,-0.9656884670257568,0.5483709573745728,0.9836439490318298,1,0.5640236735343933
1076,1076,"I don t like to have everything settled beforehand, said the girl.",-0.9966542720794678,1.3784283697605133,1.3915490806102753,-0.9948074817657471,0.5820111036300659,0.5285887718200684,-1,-1.6442808508872986
1077,1077,I like more unexpectedness.,0.9974062442779541,2.473905771970749,2.3750433921813965,0.99960857629776,1.921687662601471,0.9941421151161194,1,1.6286484003067017
1078,1078,Her uncle seemed amused at her distinctness of preference.,0.997454047203064,2.5099493265151978,2.4436543583869934,0.9975972771644592,1.4987469613552094,0.9867442846298218,1,1.630474030971527
1079,1079,"Well, it s settled beforehand that you ll have great success, he rejoined.",0.9978383779525757,3.382310450077057,2.339127868413925,0.9955121278762817,1.9711200594902039,0.9831258654594421,1,1.5707611441612244
1080,1080,I suppose you ll like that.,0.9862608313560486,2.6503844261169434,2.455179840326309,0.9996826648712158,-1.5216566920280457,0.9077403545379639,1,0.5216168761253357
1081,1081,I shall not have success if they re too stupidly conventional.,-0.9994199872016907,1.437949001789093,1.4188681244850159,-0.9997025728225708,-1.715792715549469,-0.9985979795455933,-1,-1.90748792886734
1082,1082,I m not in the least stupidly conventional.,0.995752215385437,2.3398991227149963,1.4553274810314178,-0.9958905577659607,-1.628721296787262,0.9352352023124695,-1,-1.8212926983833313
1083,1083,I m just the contrary.,-0.9928852319717407,0.41867002844810486,0.37069225311279297,-0.9737889170646667,0.7282227277755737,-0.541027843952179,-1,-1.597606360912323
1084,1084,That s what they won t like.,-0.9988958835601807,1.4225228428840637,2.3904500901699066,0.9247345328330994,-1.5829262733459473,-0.8359485864639282,-1,-1.8054683208465576
1085,1085,"No, no, you re all wrong, said the old man.",-0.999272882938385,0.4937834143638611,0.7522598505020142,-0.9796603322029114,-1.7118144035339355,0.8005969524383545,-1,-1.8473333716392517
1086,1086,You can t tell what they ll like.,-0.9992324709892273,3.4433259665966034,2.2990122735500336,-0.9177498817443848,0.5243328809738159,0.9500952363014221,-1,-0.4842751920223236
1087,1087,They re very inconsistent; that s their principal interest.,-0.9994925856590271,0.4849563241004944,1.4796302914619446,-0.9977344870567322,-1.6009160876274109,-0.995847225189209,-1,-1.8844738602638245
1088,1088,"Ah well, said Isabel, standing before her uncle with her hands clasped about the belt of her black dress and looking up and down the lawn-- that will suit me perfectly!",0.9941400289535522,2.2873799800872803,4.707565784454346,0.9998307228088379,1.951924741268158,0.9851873517036438,1,1.6786633133888245
1089,1089,"The two amused themselves, time and again, with talking of the attitude of the British public as if the young lady had been in a position to appeal to it; but in fact the British public remained for the present profoundly indifferent to Miss Isabel Archer, whose fortune had dropped her, as her cousin said, into the dullest house in England.",-0.9980910420417786,1.5323877930641174,1.4647080898284912,-0.9975861310958862,-0.4941999018192291,0.981957197189331,-1,-1.509103536605835
1090,1090,"Her gouty uncle received very little company, and Mrs. Touchett, not having cultivated relations with her husband s neighbours, was not warranted in expecting visits from them.",-0.9990416765213013,0.6721309423446655,1.5313299894332886,-0.9994000196456909,-1.6755285263061523,-0.8739238977432251,-1,-1.8292092084884644
1091,1091,"She had, however, a peculiar taste; she liked to receive cards.",0.9970020055770874,2.6442715525627136,2.474310725927353,0.9908601641654968,1.75844144821167,0.7003700733184814,1,1.4825556874275208
1092,1092,For what is usually called social intercourse she had very little relish; but nothing pleased her more than to find her hall-table whitened with oblong morsels of symbolic pasteboard.,0.9871113300323486,1.5758609175682068,1.4073399305343628,-0.9994863867759705,0.6313327550888062,-0.9177493453025818,-1,-1.4247980117797852
1093,1093,"She flattered herself that she was a very just woman, and had mastered the sovereign truth that nothing in this world is got for nothing.",0.9942779541015625,0.8453243970870972,0.4306774139404297,0.8971821069717407,1.4406279027462006,0.9931617379188538,1,1.6432524919509888
1094,1094,"She had played no social part as mistress of Gardencourt, and it was not to be supposed that, in the surrounding country, a minute account should be kept of her comings and goings.",-0.9976252913475037,0.7778515219688416,1.377930223941803,-0.9951663017272949,-1.6339707374572754,0.7819225788116455,-1,-1.5235257744789124
1095,1095,But it is by no means certain that she did not feel it to be wrong that so little notice was taken of them and that her failure (really very gratuitous) to make herself important in the neighbourhood had not much to do with the acrimony of her allusions to her husband s adopted country.,-0.9958875775337219,0.7831076979637146,1.4169461727142334,-0.9930628538131714,-1.7790573835372925,0.9422026872634888,-1,-1.827521026134491
1096,1096,Isabel presently found herself in the singular situation of defending the British constitution against her aunt; Mrs. Touchett having formed the habit of sticking pins into this venerable instrument.,-0.9892697930335999,0.9075862169265747,3.312168538570404,-0.7743536829948425,1.8680206537246704,0.9935912489891052,1,-0.393647164106369
1097,1097,"Isabel always felt an impulse to pull out the pins; not that she imagined they inflicted any damage on the tough old parchment, but because it seemed to her her aunt might make better use of her sharpness.",0.993180513381958,1.477187305688858,3.364327549934387,-0.9974997639656067,1.5726743936538696,0.9944589138031006,1,-1.655907690525055
1098,1098,"She was very critical herself--it was incidental to her age, her sex and her nationality; but she was very sentimental as well, and there was something in Mrs. Touchett s dryness that set her own moral fountains flowing.",0.9970650672912598,0.6710030436515808,2.375056207180023,0.9992738962173462,-1.511626958847046,0.9991354942321777,1,-1.4857895374298096
1099,1099,Now what s your point of view?,-0.9593345522880554,2.4807895720005035,2.2631844878196716,0.9732215404510498,0.6912826895713806,0.8169832229614258,-1,0.7372937798500061
1100,1100,she asked of her aunt.,-0.9918936491012573,0.5461515784263611,2.2846265733242035,-0.7418055534362793,0.8049619197845459,0.5930776596069336,-1,0.7716272473335266
1101,1101,When you criticise everything here you should have a point of view.,-0.9994617700576782,2.2571660578250885,2.2798614501953125,-0.6304406523704529,-1.4752424657344818,0.9449336528778076,-1,-1.5623932480812073
1102,1102,Yours doesn t seem to be American--you thought everything over there so disagreeable.,-0.9994407892227173,2.3931849598884583,0.47836658358573914,-0.9934382438659668,-1.6142057180404663,0.8371657729148865,-1,-1.8893340826034546
1103,1103,When I criticise I have mine; it s thoroughly American!,0.9976286292076111,3.495532900094986,4.596851885318756,0.9976400136947632,1.9064605832099915,0.9912376999855042,1,1.3695734143257141
1104,1104,"My dear young lady, said Mrs. Touchett, there are as many points of view in the world as there are people of sense to take them.",0.9960079789161682,4.4245864152908325,4.570460736751556,0.9987534284591675,0.6409677267074585,0.9822157025337219,1,0.54428631067276
1105,1105,You may say that doesn t make them very numerous!,0.99576336145401,2.4347313344478607,2.444427788257599,-0.9997869729995728,1.5382492542266846,0.9184128046035767,-1,-1.5242575407028198
1106,1106,American?,-0.9899413585662842,2.492173880338669,0.342891126871109,-0.9762864708900452,0.730342447757721,0.5872440338134766,0,-0.49981823563575745
1107,1107,Never in the world; that s shockingly narrow.,-0.9988741278648376,0.4783916771411896,1.3745953738689423,-0.9972575902938843,-1.4215401709079742,0.985800564289093,-1,-1.8395527601242065
1108,1108,"My point of view, thank God, is personal!",0.9984042048454285,3.5138490796089172,4.615267217159271,0.9996970891952515,1.9682901501655579,0.9444106221199036,1,1.7725979685783386
1109,1109,"Isabel thought this a better answer than she admitted; it was a tolerable description of her own manner of judging, but it would not have sounded well for her to say so.",0.9977188110351562,0.4179595708847046,2.4790815114974976,-0.9944687485694885,1.8387956023216248,-0.8868093490600586,-1,-1.5447715520858765
1110,1110,"On the lips of a person less advanced in life and less enlightened by experience than Mrs. Touchett such a declaration would savour of immodesty, even of arrogance.",-0.9987185597419739,4.891050934791565,0.3819394111633301,-0.9589579701423645,1.7725513577461243,0.9928008317947388,-1,-1.6498103737831116
1111,1111,"She risked it nevertheless in talking with Ralph, with whom she talked a great deal and with whom her conversation was of a sort that gave a large licence to extravagance.",0.9952865242958069,3.314799815416336,1.3258893191814423,0.9919230937957764,1.6480092406272888,0.9639315009117126,-1,1.6791976690292358
1112,1112,"Her cousin used, as the phrase is, to chaff her; he very soon established with her a reputation for treating everything as a joke, and he was not a man to neglect the privileges such a reputation conferred.",0.9868130087852478,0.8270685076713562,4.300849378108978,0.993380606174469,-1.9024215936660767,0.9591376781463623,1,-1.6495795249938965
1113,1113,"She accused him of an odious want of seriousness, of laughing at all things, beginning with himself.",-0.9994706511497498,0.9453824162483215,0.7513750791549683,-0.9983555674552917,1.8046720027923584,0.9751967191696167,-1,-1.9033709168434143
1114,1114,"Such slender faculty of reverence as he possessed centred wholly upon his father; for the rest, he exercised his wit indifferently upon his father s son, this gentleman s weak lungs, his useless life, his fantastic mother, his friends (Lord Warburton in especial), his adopted, and his native country, his charming new-found cousin.",-0.9994598627090454,4.943894267082214,3.3635889887809753,-0.9648556709289551,1.946542739868164,0.9988842606544495,1,1.4076756238937378
1115,1115,"I keep a band of music in my ante-room, he said once to her.",0.9877728819847107,1.2963509261608124,4.401536852121353,0.9939038753509521,0.933603048324585,0.9879283905029297,1,0.6689732670783997
1116,1116,It has orders to play without stopping; it renders me two excellent services.,0.9988700151443481,4.651964843273163,4.784182250499725,0.9997014999389648,1.9695394039154053,0.9960241913795471,1,1.888664186000824
1117,1117,"It keeps the sounds of the world from reaching the private apartments, and it makes the world think that dancing s going on within.",0.9875891804695129,2.3755419552326202,3.4920131862163544,0.9986754655838013,0.8992124795913696,0.9987977147102356,1,1.5652387142181396
1118,1118,It was dance-music indeed that you usually heard when you came within ear-shot of Ralph s band; the liveliest waltzes seemed to float upon the air.,0.9982056617736816,2.5155938863754272,3.352720469236374,0.9995893836021423,0.8432837724685669,0.9952508211135864,1,1.4501228630542755
1119,1119,"Isabel often found herself irritated by this perpetual fiddling; she would have liked to pass through the ante-room, as her cousin called it, and enter the private apartments.",-0.9994930624961853,1.5133907198905945,1.383364051580429,-0.998071014881134,-1.6753568053245544,-0.999200165271759,-1,-1.833757996559143
1120,1120,It mattered little that he had assured her they were a very dismal place; she would have been glad to undertake to sweep them and set them in order.,-0.9993094801902771,0.6005138754844666,2.4951856434345245,-0.9378556609153748,1.8501310348510742,0.7550659775733948,-1,-1.5908533334732056
1121,1121,It was but half-hospitality to let her remain outside; to punish him for which Isabel administered innumerable taps with the ferule of her straight young wit.,-0.9915421009063721,0.48344704508781433,1.338754117488861,-0.9714059233665466,-1.7702473998069763,0.9793596267700195,-1,-1.5574881434440613
1122,1122,"It must be said that her wit was exercised to a large extent in self-defence, for her cousin amused himself with calling her Columbia and accusing her of a patriotism so heated that it scorched.",0.9636908769607544,0.6890852451324463,2.291757583618164,0.6896356344223022,-1.6277729272842407,0.9940652251243591,1,-1.7328534126281738
1123,1123,"He drew a caricature of her in which she was represented as a very pretty young woman dressed, on the lines of the prevailing fashion, in the folds of the national banner.",-0.9927052855491638,0.554740846157074,2.2887582778930664,0.9750247597694397,0.8814182877540588,-0.9503408074378967,1,0.5886256694793701
1124,1124,Isabel s chief dread in life at this period of her development was that she should appear narrow-minded; what she feared next afterwards was that she should really be so.,-0.9830181002616882,0.6058553457260132,1.4246266186237335,-0.9992777109146118,-1.5403531789779663,0.9790534973144531,-1,-1.7316490411758423
1125,1125,But she nevertheless made no scruple of abounding in her cousin s sense and pretending to sigh for the charms of her native land.,0.8263069987297058,2.388331025838852,2.4807584285736084,-0.889899730682373,-1.8295820355415344,-0.9940320253372192,-1,-1.4409139454364777
1126,1126,"She would be as American as it pleased him to regard her, and if he chose to laugh at her she would give him plenty of occupation.",-0.9794841408729553,0.48631930351257324,2.4362532198429108,-0.9352065324783325,1.4866108894348145,0.93056720495224,1,1.5290834307670593
1127,1127,"She defended England against his mother, but when Ralph sang its praises on purpose, as she said, to work her up, she found herself able to differ from him on a variety of points.",0.9955618381500244,2.3889400362968445,2.4211460649967194,0.9966780543327332,0.6865075826644897,0.9950279593467712,1,-0.38215166330337524
1128,1128,"In fact, the quality of this small ripe country seemed as sweet to her as the taste of an October pear; and her satisfaction was at the root of the good spirits which enabled her to take her cousin s chaff and return it in kind.",0.9987189769744873,3.620671331882477,1.3058352768421173,0.9996596574783325,1.9608594179153442,0.9960255026817322,1,1.6617560982704163
1129,1129,"If her good-humour flagged at moments it was not because she thought herself ill-used, but because she suddenly felt sorry for Ralph.",0.9885300397872925,1.3900146782398224,2.359499454498291,-0.9995104670524597,-1.8093458414077759,0.9940678477287292,-1,-1.891980230808258
1130,1130,It seemed to her he was talking as a blind and had little heart in what he said.,-0.999504566192627,0.5090022087097168,2.4132600724697113,-0.9993959069252014,0.7788142561912537,-0.9872941970825195,-1,-1.7914807200431824
1131,1131,"I don t know what s the matter with you, she observed to him once; but I suspect you re a great humbug.",-0.99946129322052,3.3790891468524933,2.455825001001358,0.9980664253234863,1.9454796314239502,0.9779691696166992,-1,1.4917183816432953
1132,1132,"That s your privilege, Ralph answered, who had not been used to being so crudely addressed.",-0.9964091777801514,0.6626244783401489,0.25845667719841003,0.9890913367271423,-1.518762469291687,0.9793596267700195,1,-1.4751130640506744
1133,1133,I don t know what you care for; I don t think you care for anything.,-0.9994343519210815,0.522776186466217,1.4150348901748657,-0.9992466568946838,-0.3652581572532654,-0.9815230965614319,-1,-1.49080890417099
1134,1134,You don t really care for England when you praise it; you don t care for America even when you pretend to abuse it.,-0.9986826181411743,0.40602633357048035,0.30507588386535645,-0.9919411540031433,1.876997709274292,-0.9906361103057861,-1,-1.850176215171814
1135,1135,"I care for nothing but you, dear cousin, said Ralph.",0.9977301955223083,4.399237871170044,4.4583660364151,0.9981195330619812,1.8704565167427063,0.7688441276550293,-1,1.4886698722839355
1136,1136,"If I could believe even that, I should be very glad.",0.9919536113739014,4.735090613365173,4.307983785867691,0.9969422817230225,1.879984974861145,0.905614972114563,1,1.8389655947685242
1137,1137,"Ah well, I should hope so! the young man exclaimed.",-0.9849929809570312,2.359818398952484,2.219456598162651,0.9993943572044373,1.9652376174926758,-0.5303285121917725,1,1.6846678256988525
1138,1138,Isabel might have believed it and not have been far from the truth.,0.9915227890014648,0.3478616178035736,2.4033561646938324,-0.9804803133010864,-1.4504659473896027,0.9772990345954895,-1,-1.5201446413993835
1139,1139,He thought a great deal about her; she was constantly present to his mind.,0.9976416826248169,4.561240375041962,3.3922772109508514,0.9996774196624756,1.9690635204315186,0.9953423142433167,1,1.6070536375045776
1140,1140,"At a time when his thoughts had been a good deal of a burden to him her sudden arrival, which promised nothing and was an open-handed gift of fate, had refreshed and quickened them, given them wings and something to fly for.",0.9988758563995361,3.3995946049690247,3.3945912420749664,0.998678982257843,1.7011218667030334,0.9958645105361938,1,1.409714698791504
1141,1141,"Poor Ralph had been for many weeks steeped in melancholy; his outlook, habitually sombre, lay under the shadow of a deeper cloud.",-0.9978612065315247,2.412759691476822,1.6181784272193909,-0.9971941113471985,-1.5859516263008118,0.9984115362167358,-1,-1.8737617135047913
1142,1142,"He had grown anxious about his father, whose gout, hitherto confined to his legs, had begun to ascend into regions more vital.",-0.9848945736885071,2.3288650810718536,2.3741945028305054,0.9354389309883118,-1.6647312641143799,0.9064431190490723,1,-1.5927371382713318
1143,1143,"The old man had been gravely ill in the spring, and the doctors had whispered to Ralph that another attack would be less easy to deal with.",-0.9881832003593445,0.36101236939430237,1.3326923251152039,-0.9994463920593262,-1.727457582950592,0.7475792765617371,-1,-1.773647665977478
1144,1144,"Just now he appeared disburdened of pain, but Ralph could not rid himself of a suspicion that this was a subterfuge of the enemy, who was waiting to take him off his guard.",-0.9980506896972656,0.3673304319381714,2.336987465620041,-0.9685084223747253,-1.7750324010849,0.9925858378410339,-1,-1.8741188049316406
1145,1145,If the manoeuvre should succeed there would be little hope of any great resistance.,-0.9891049265861511,1.4876506328582764,2.396835058927536,-0.9995118379592896,1.906206488609314,0.951197624206543,-1,-1.5639406442642212
1146,1146,Ralph had always taken for granted that his father would survive him--that his own name would be the first grimly called.,-0.9754142761230469,4.3248787224292755,2.237105131149292,-0.7871221303939819,-0.4734483063220978,0.9105023145675659,1,-1.6450637578964233
1147,1147,"The father and son had been close companions, and the idea of being left alone with the remnant of a tasteless life on his hands was not gratifying to the young man, who had always and tacitly counted upon his elder s help in making the best of a poor business.",-0.9976846575737,0.6614376306533813,1.532649278640747,-0.9984155297279358,1.5042275786399841,-0.9869218468666077,-1,-1.752260982990265
1148,1148,At the prospect of losing his great motive Ralph lost indeed his one inspiration.,-0.9979986548423767,1.2741295993328094,1.4205189049243927,-0.9997848868370056,1.9421634078025818,0.539457380771637,-1,-1.898933231830597
1149,1149,If they might die at the same time it would be all very well; but without the encouragement of his father s society he should barely have patience to await his own turn.,-0.9983370900154114,1.489578366279602,2.542241394519806,-0.9993647933006287,-1.3974501192569733,0.887759268283844,-1,-1.7736246585845947
1150,1150,He had not the incentive of feeling that he was indispensable to his mother; it was a rule with his mother to have no regrets.,0.987923800945282,0.361901193857193,2.3659029603004456,0.8293256759643555,1.5436448454856873,0.9118862748146057,-1,-0.473554790019989
1151,1151,"He bethought himself of course that it had been a small kindness to his father to wish that, of the two, the active rather than the passive party should know the felt wound; he remembered that the old man had always treated his own forecast of an early end as a clever fallacy, which he should be delighted to discredit so far as he might by dying first.",-0.9941050410270691,1.3641884922981262,2.331458240747452,0.9128159284591675,1.6389742493629456,0.787290632724762,-1,-1.50203275680542
1152,1152,"But of the two triumphs, that of refuting a sophistical son and that of holding on a while longer to a state of being which, with all abatements, he enjoyed, Ralph deemed it no sin to hope the latter might be vouchsafed to Mr. Touchett.",0.9962029457092285,1.3360002040863037,2.384835183620453,0.998053789138794,0.5657483339309692,0.9978017210960388,1,-1.4931561648845673
1153,1153,"These were nice questions, but Isabel s arrival put a stop to his puzzling over them.",-0.9973300695419312,2.433911770582199,2.3622966408729553,-0.9765524864196777,1.9701390862464905,0.9517241716384888,1,-1.6692841053009033
1154,1154,It even suggested there might be a compensation for the intolerable _ennui_ of surviving his genial sire.,-0.9989468455314636,0.7786405086517334,0.6477041244506836,-0.997033417224884,-0.43503743410110474,-0.6814612150192261,-1,-1.3931075632572174
1155,1155,He wondered whether he were harbouring love for this spontaneous young woman from Albany; but he judged that on the whole he was not.,-0.9982349872589111,1.4801233112812042,1.4029206037521362,-0.9684308171272278,-1.5549069046974182,0.8177800178527832,-1,0.5376980304718018
1156,1156,"After he had known her for a week he quite made up his mind to this, and every day he felt a little more sure.",0.9986236691474915,4.58891499042511,3.489503800868988,0.9975467324256897,0.6454340815544128,0.9943734407424927,1,1.4934389889240265
1157,1157,Lord Warburton had been right about her; she was a really interesting little figure.,0.998400092124939,2.3586053550243378,3.4402309358119965,0.9997928738594055,1.9575868844985962,0.990682065486908,1,1.8410149216651917
1158,1158,"Ralph wondered how their neighbour had found it out so soon; and then he said it was only another proof of his friend s high abilities, which he had always greatly admired.",0.9980253577232361,4.243795707821846,2.315845102071762,-0.9926068186759949,1.9429218173027039,0.9721158742904663,1,1.5439186692237854
1159,1159,"If his cousin were to be nothing more than an entertainment to him, Ralph was conscious she was an entertainment of a high order.",0.9960089921951294,4.48083570599556,2.3672278821468353,-0.9123647809028625,1.9001604914665222,0.9129763245582581,1,-0.4196624755859375
1160,1160,"A character like that, he said to himself-- a real little passionate force to see at play is the finest thing in nature. It s finer than the finest work of art--than a Greek bas-relief, than a great Titian, than a Gothic cathedral.",0.9983330965042114,4.803884327411652,4.5031920075416565,0.9998278021812439,1.9716060757637024,0.9991134405136108,1,1.6206493973731995
1161,1161,It s very pleasant to be so well treated where one had least looked for it.,0.9988107681274414,4.60550719499588,3.50762140750885,0.9996741414070129,1.9467222690582275,0.9961478114128113,1,1.7971419095993042
1162,1162,"I had never been more blue, more bored, than for a week before she came; I had never expected less that anything pleasant would happen.",-0.9977647662162781,0.7380533814430237,1.4887193739414215,-0.6148354411125183,-1.5018596649169922,0.9965295791625977,-1,1.3784294128417969
1163,1163,"Suddenly I receive a Titian, by the post, to hang on my wall--a Greek bas-relief to stick over my chimney-piece.",0.9913419485092163,3.3630803525447845,0.3797879219055176,-0.980153501033783,0.9248677492141724,0.8308438658714294,-1,-0.4954838156700134
1164,1164,"The key of a beautiful edifice is thrust into my hand, and I m told to walk in and admire.",-0.9907490015029907,4.647473037242889,4.754524052143097,0.9998269081115723,1.7140740156173706,0.998083233833313,1,1.7208083271980286
1165,1165,"My poor boy, you ve been sadly ungrateful, and now you had better keep very quiet and never grumble again.",-0.9978130459785461,0.7216216325759888,0.37626439332962036,-0.9948321580886841,1.7085714936256409,0.8732995986938477,-1,-1.9448609352111816
1166,1166,The sentiment of these reflexions was very just; but it was not exactly true that Ralph Touchett had had a key put into his hand.,0.9838122725486755,1.3343065977096558,2.4618502259254456,-0.9940576553344727,-1.5015708208084106,0.9991261959075928,-1,-1.5304558277130127
1167,1167,"His cousin was a very brilliant girl, who would take, as he said, a good deal of knowing; but she needed the knowing, and his attitude with regard to her, though it was contemplative and critical, was not judicial.",0.9974789023399353,1.4875886738300323,2.4634044766426086,0.7858590483665466,1.5776148438453674,0.995243489742279,1,1.5849960446357727
1168,1168,He surveyed the edifice from the outside and admired it greatly; he looked in at the windows and received an impression of proportions equally fair.,0.9987132549285889,4.4753822684288025,3.486901640892029,0.9996366500854492,1.7427841424942017,0.9981982707977295,1,1.7675596475601196
1169,1169,But he felt that he saw it only by glimpses and that he had not yet stood under the roof.,-0.9929647445678711,2.3262480199337006,2.473465085029602,-0.995198130607605,-1.5180750489234924,0.9947917461395264,1,0.520700216293335
1170,1170,"The door was fastened, and though he had keys in his pocket he had a conviction that none of them would fit.",-0.9994839429855347,0.7720897197723389,1.4128532707691193,-0.9994823932647705,-1.5661998987197876,0.9666195511817932,-1,-1.7692428231239319
1171,1171,She was intelligent and generous; it was a fine free nature; but what was she going to do with herself?,-0.9978686571121216,1.4997136294841766,2.494154244661331,0.9926903247833252,1.9421807527542114,0.9762390851974487,1,-0.3814397156238556
1172,1172,"This question was irregular, for with most women one had no occasion to ask it.",-0.9989244937896729,1.374248743057251,1.4368576407432556,-0.9959701299667358,-1.6158321499824524,0.9920891523361206,-1,-1.6465189456939697
1173,1173,"Most women did with themselves nothing at all; they waited, in attitudes more or less gracefully passive, for a man to come that way and furnish them with a destiny.",-0.9979372024536133,0.33730730414390564,1.4860767722129822,0.8866555094718933,1.8341408371925354,-0.9889452457427979,-1,-0.4078954756259918
1174,1174,Isabel s originality was that she gave one an impression of having intentions of her own.,0.9925135970115662,0.41981998085975647,3.3596318066120148,0.997544527053833,1.9579418301582336,-0.9978876113891602,1,1.4375158250331879
1175,1175,"Whenever she executes them, said Ralph, may I be there to see!",0.9942911267280579,3.3672651946544647,0.2960777282714844,0.9990575909614563,0.7252880930900574,0.9795336127281189,1,1.6199708580970764
1176,1176,It devolved upon him of course to do the honours of the place.,0.994576632976532,2.34360733628273,2.313580095767975,0.9987084865570068,0.5721080303192139,0.9910790920257568,1,-0.4320581555366516
1177,1177,"Mr. Touchett was confined to his chair, and his wife s position was that of rather a grim visitor; so that in the line of conduct that opened itself to Ralph duty and inclination were harmoniously mixed.",0.9971446990966797,1.495849847793579,2.3306061029434204,-0.9751750230789185,0.7312964200973511,0.997366189956665,1,-1.584533929824829
1178,1178,"He was not a great walker, but he strolled about the grounds with his cousin--a pastime for which the weather remained favourable with a persistency not allowed for in Isabel s somewhat lugubrious prevision of the climate; and in the long afternoons, of which the length was but the measure of her gratified eagerness, they took a boat on the river, the dear little river, as Isabel called it, where the opposite shore seemed still a part of the foreground of the landscape; or drove over the country in a phaeton--a low, capacious, thick-wheeled phaeton formerly much used by Mr. Touchett, but which he had now ceased to enjoy.",0.9985904693603516,2.534705102443695,2.4441475570201874,0.9605685472488403,1.565321683883667,0.9970445036888123,1,-1.3867889046669006
1179,1179,"Isabel enjoyed it largely and, handling the reins in a manner which approved itself to the groom as knowing, was never weary of driving her uncle s capital horses through winding lanes and byways full of the rural incidents she had confidently expected to find; past cottages thatched and timbered, past ale-houses latticed and sanded, past patches of ancient common and glimpses of empty parks, between hedgerows made thick by midsummer.",0.9988219141960144,3.600264847278595,3.7137728929519653,0.9992205500602722,0.6660879850387573,0.9991337656974792,1,-1.339672029018402
1180,1180,When they reached home they usually found tea had been served on the lawn and that Mrs. Touchett had not shrunk from the extremity of handing her husband his cup.,0.9975215196609497,0.5279900431632996,1.3050861358642578,0.9945026636123657,-1.5994483828544617,0.9509395360946655,-1,0.6045878529548645
1181,1181,"But the two for the most part sat silent; the old man with his head back and his eyes closed, his wife occupied with her knitting and wearing that appearance of rare profundity with which some ladies consider the movement of their needles.",-0.9982914924621582,1.4278069138526917,2.4133475720882416,0.9275689125061035,0.8445338010787964,0.9859476685523987,-1,-0.449409157037735
1182,1182,"One day, however, a visitor had arrived.",0.9776171445846558,2.4179722368717194,0.4851795434951782,0.6650275588035583,0.8557195067405701,-0.5556063652038574,-1,0.6127932667732239
1183,1183,"The two young persons, after spending an hour on the river, strolled back to the house and perceived Lord Warburton sitting under the trees and engaged in conversation, of which even at a distance the desultory character was appreciable, with Mrs. Touchett.",-0.9793819785118103,4.464871287345886,2.3448713421821594,0.9978829026222229,0.8015433549880981,0.994381308555603,1,-0.44056010246276855
1184,1184,"He had driven over from his own place with a portmanteau and had asked, as the father and son often invited him to do, for a dinner and a lodging.",0.9972798228263855,3.41818106174469,1.2641363441944122,0.7910154461860657,0.8887968063354492,0.821512758731842,1,0.6713612079620361
1185,1185,"Isabel, seeing him for half an hour on the day of her arrival, had discovered in this brief space that she liked him; he had indeed rather sharply registered himself on her fine sense and she had thought of him several times.",0.9983566403388977,0.2961103320121765,3.401546597480774,0.9979318976402283,0.6758002638816833,0.9954657554626465,1,1.5328945517539978
1186,1186,"She had hoped she should see him again--hoped too that she should see a few others. Gardencourt was not dull; the place itself was sovereign, her uncle was more and more a sort of golden grandfather, and Ralph was unlike any cousin she had ever encountered--her idea of cousins having tended to gloom.",0.9987807869911194,2.42032590508461,2.370925098657608,0.98387211561203,-0.427566260099411,0.9974245429039001,-1,1.3841901421546936
1187,1187,Then her impressions were still so fresh and so quickly renewed that there was as yet hardly a hint of vacancy in the view.,0.9982823729515076,4.674640893936157,3.346734046936035,0.981212317943573,1.9282227158546448,0.99758380651474,1,-0.37152695655822754
1188,1188,But Isabel had need to remind herself that she was interested in human nature and that her foremost hope in coming abroad had been that she should see a great many people.,0.9966555833816528,2.2593962848186493,2.440889745950699,0.9835219979286194,1.9292885661125183,0.9651298522949219,1,-0.47136273980140686
